gene_id	transcript_id(s)	SRX26953675	SRX26953676	SRX26953677	SRX26953678	SRX26953679	SRX26953680	SRX26953681	SRX26953682	SRX26953683	SRX26953684	SRX26953685	SRX26953686
ENSMUSG00000135544	ENSMUST00000330767,ENSMUST00000330768,ENSMUST00000330769,ENSMUST00000330770	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135545	ENSMUST00000330793	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135546	ENSMUST00000330794,ENSMUST00000330795,ENSMUST00000330796,ENSMUST00000330797,ENSMUST00000330798,ENSMUST00000330799	7.00	76.00	13.00	25.00	0.00	5.00	2.00	0.00	0.00	0.00	36.00	43.00
ENSMUSG00000135547	ENSMUST00000330800	1.00	1.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135548	ENSMUST00000330801	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135549	ENSMUST00000330802,ENSMUST00000330803	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135550	ENSMUST00000330809,ENSMUST00000330810,ENSMUST00000330811,ENSMUST00000330812,ENSMUST00000330813,ENSMUST00000330814	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135551	ENSMUST00000330815,ENSMUST00000330816	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135552	ENSMUST00000330817,ENSMUST00000330818	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135553	ENSMUST00000330819	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135554	ENSMUST00000330838	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135555	ENSMUST00000330839,ENSMUST00000330840	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135556	ENSMUST00000330841	179.00	123.00	133.00	187.00	0.00	0.00	0.00	0.00	0.00	0.00	51.00	70.00
ENSMUSG00000135557	ENSMUST00000330842	14.34	9.22	10.19	13.21	0.00	0.00	0.00	0.00	1.02	0.00	4.07	0.00
ENSMUSG00000135558	ENSMUST00000330843,ENSMUST00000330844,ENSMUST00000330845,ENSMUST00000330846,ENSMUST00000330847,ENSMUST00000330848,ENSMUST00000330849,ENSMUST00000330850,ENSMUST00000330851,ENSMUST00000330852,ENSMUST00000330853,ENSMUST00000330854,ENSMUST00000330855,ENSMUST00000330856,ENSMUST00000330857,ENSMUST00000330858	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135559	ENSMUST00000330921	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135560	ENSMUST00000330923	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135561	ENSMUST00000330924,ENSMUST00000330925	3.00	2.00	3.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
ENSMUSG00000135562	ENSMUST00000330926	1.00	1.00	2.00	2.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	2.00
ENSMUSG00000135563	ENSMUST00000330927	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135564	ENSMUST00000330928,ENSMUST00000330929	6.00	17.00	3.00	2.00	80.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00
ENSMUSG00000135565	ENSMUST00000330930	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135566	ENSMUST00000330931,ENSMUST00000330932,ENSMUST00000330933,ENSMUST00000330934,ENSMUST00000330935	4.00	6.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.25
ENSMUSG00000135567	ENSMUST00000330936,ENSMUST00000330937,ENSMUST00000330938,ENSMUST00000330939	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135568	ENSMUST00000330940	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135569	ENSMUST00000330941,ENSMUST00000330942,ENSMUST00000330943,ENSMUST00000330944,ENSMUST00000330945,ENSMUST00000330946,ENSMUST00000330947,ENSMUST00000330948,ENSMUST00000330949,ENSMUST00000330950,ENSMUST00000330951,ENSMUST00000330952,ENSMUST00000330953,ENSMUST00000330954,ENSMUST00000330955,ENSMUST00000330956,ENSMUST00000330957,ENSMUST00000330958,ENSMUST00000330959,ENSMUST00000330960,ENSMUST00000330961,ENSMUST00000330962,ENSMUST00000330963,ENSMUST00000330964,ENSMUST00000330965,ENSMUST00000330966,ENSMUST00000330967,ENSMUST00000330968,ENSMUST00000330969,ENSMUST00000330970	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135570	ENSMUST00000330988	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135571	ENSMUST00000330989,ENSMUST00000330990	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135572	ENSMUST00000330991	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135573	ENSMUST00000330994	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135574	ENSMUST00000330995,ENSMUST00000330996,ENSMUST00000330997	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135575	ENSMUST00000330998,ENSMUST00000330999,ENSMUST00000331000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135576	ENSMUST00000331001,ENSMUST00000331002	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135577	ENSMUST00000331003,ENSMUST00000331004,ENSMUST00000331005,ENSMUST00000331006	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135578	ENSMUST00000331010,ENSMUST00000331011,ENSMUST00000331012,ENSMUST00000331013	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135579	ENSMUST00000331063,ENSMUST00000331064,ENSMUST00000331065,ENSMUST00000331066,ENSMUST00000331067,ENSMUST00000331068	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135580	ENSMUST00000331069	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135581	ENSMUST00000331070	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135582	ENSMUST00000331071	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135583	ENSMUST00000331072	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135585	ENSMUST00000331074,ENSMUST00000331075,ENSMUST00000331076,ENSMUST00000331077,ENSMUST00000331078,ENSMUST00000331079,ENSMUST00000331080,ENSMUST00000331081,ENSMUST00000331082,ENSMUST00000331083,ENSMUST00000331084,ENSMUST00000331085,ENSMUST00000331086,ENSMUST00000331087	0.00	0.00	0.00	1.20	1.16	0.00	0.00	13.70	0.00	0.00	0.00	0.00
ENSMUSG00000135586	ENSMUST00000331088,ENSMUST00000331089	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135587	ENSMUST00000331090,ENSMUST00000331091,ENSMUST00000331092,ENSMUST00000331093	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00
ENSMUSG00000135588	ENSMUST00000331094	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135589	ENSMUST00000331110	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135590	ENSMUST00000331114,ENSMUST00000331115,ENSMUST00000331116,ENSMUST00000331117	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135591	ENSMUST00000331125,ENSMUST00000331126,ENSMUST00000331127	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135592	ENSMUST00000331128,ENSMUST00000331129,ENSMUST00000331130,ENSMUST00000331131,ENSMUST00000331132	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135593	ENSMUST00000331155	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	177.00	3.00	0.00
ENSMUSG00000135594	ENSMUST00000331156	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135595	ENSMUST00000331157	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135596	ENSMUST00000331158	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135597	ENSMUST00000331159	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135598	ENSMUST00000331160,ENSMUST00000331161,ENSMUST00000331162,ENSMUST00000331163,ENSMUST00000331164,ENSMUST00000331165,ENSMUST00000331166,ENSMUST00000331167,ENSMUST00000331168,ENSMUST00000331169,ENSMUST00000331170,ENSMUST00000331171,ENSMUST00000331172,ENSMUST00000331173,ENSMUST00000331174	1.00	4.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135599	ENSMUST00000331175,ENSMUST00000331176,ENSMUST00000331177,ENSMUST00000331178,ENSMUST00000331179,ENSMUST00000331180,ENSMUST00000331181,ENSMUST00000331182,ENSMUST00000331183,ENSMUST00000331184,ENSMUST00000331185,ENSMUST00000331186,ENSMUST00000331187,ENSMUST00000331188,ENSMUST00000331189	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135600	ENSMUST00000331228	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135601	ENSMUST00000331229	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.06
ENSMUSG00000135602	ENSMUST00000331230	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135603	ENSMUST00000331231	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135604	ENSMUST00000331232	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135605	ENSMUST00000331237,ENSMUST00000331238	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135606	ENSMUST00000331250	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135608	ENSMUST00000331263	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135609	ENSMUST00000331264,ENSMUST00000331265,ENSMUST00000331266	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135610	ENSMUST00000331269,ENSMUST00000331270,ENSMUST00000331271	10.00	0.00	5.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00
ENSMUSG00000135611	ENSMUST00000331273,ENSMUST00000331274	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135612	ENSMUST00000331275,ENSMUST00000331276	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135613	ENSMUST00000331277,ENSMUST00000331278,ENSMUST00000331279,ENSMUST00000331280	1.00	2.00	17.00	0.00	0.00	0.00	55.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135614	ENSMUST00000331281,ENSMUST00000331282	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135615	ENSMUST00000331283	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135616	ENSMUST00000331284,ENSMUST00000331285,ENSMUST00000331286,ENSMUST00000331287,ENSMUST00000331288,ENSMUST00000331289,ENSMUST00000331290,ENSMUST00000331291,ENSMUST00000331292,ENSMUST00000331293	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135617	ENSMUST00000331294,ENSMUST00000331295	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135618	ENSMUST00000331296	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135619	ENSMUST00000331297	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSMUSG00000135620	ENSMUST00000331298	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135621	ENSMUST00000331299	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00
ENSMUSG00000135622	ENSMUST00000331346	6.00	0.00	24.00	6.54	0.00	0.00	15.94	0.00	0.00	0.00	0.00	14.00
ENSMUSG00000135623	ENSMUST00000331347,ENSMUST00000331348,ENSMUST00000331349	1.00	3.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135624	ENSMUST00000331350,ENSMUST00000331351,ENSMUST00000331352,ENSMUST00000331353,ENSMUST00000331354,ENSMUST00000331355,ENSMUST00000331356,ENSMUST00000331357,ENSMUST00000331358,ENSMUST00000331359	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135625	ENSMUST00000331360	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135626	ENSMUST00000331361,ENSMUST00000331362,ENSMUST00000331363,ENSMUST00000331364,ENSMUST00000331365	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135627	ENSMUST00000331369	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135628	ENSMUST00000331370,ENSMUST00000331371,ENSMUST00000331372	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135629	ENSMUST00000331373,ENSMUST00000331374,ENSMUST00000331375,ENSMUST00000331376	0.00	0.00	0.00	0.00	13.59	0.00	8.00	0.00	0.00	0.00	5.00	0.00
ENSMUSG00000135630	ENSMUST00000331377,ENSMUST00000331378,ENSMUST00000331379	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135631	ENSMUST00000331380	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135632	ENSMUST00000331381	1.85	1.03	0.00	2.02	1.46	0.00	0.00	0.00	2.01	0.00	1.01	0.00
ENSMUSG00000135633	ENSMUST00000331400	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSMUSG00000135635	ENSMUST00000331402	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	4.62	0.00	0.00
ENSMUSG00000135636	ENSMUST00000331407	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135637	ENSMUST00000331408,ENSMUST00000331409,ENSMUST00000331410,ENSMUST00000331411,ENSMUST00000331412	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135638	ENSMUST00000331413	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135639	ENSMUST00000331414	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135640	ENSMUST00000331415,ENSMUST00000331416,ENSMUST00000331417,ENSMUST00000331418,ENSMUST00000331419,ENSMUST00000331420,ENSMUST00000331421,ENSMUST00000331422,ENSMUST00000331423,ENSMUST00000331424,ENSMUST00000331425,ENSMUST00000331426,ENSMUST00000331427	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135641	ENSMUST00000331428,ENSMUST00000331430,ENSMUST00000331431,ENSMUST00000331432,ENSMUST00000331433	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135642	ENSMUST00000331443	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135643	ENSMUST00000331444,ENSMUST00000331445,ENSMUST00000331446,ENSMUST00000331447,ENSMUST00000331448,ENSMUST00000331449	0.00	0.00	2.00	8.00	4.00	0.00	0.00	0.00	0.00	0.00	38.45	0.00
ENSMUSG00000135644	ENSMUST00000331450,ENSMUST00000331451,ENSMUST00000331452	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135645	ENSMUST00000331453	1.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	30.00	0.00
ENSMUSG00000135646	ENSMUST00000331476	3.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135647	ENSMUST00000331477	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135648	ENSMUST00000331482,ENSMUST00000331483,ENSMUST00000331484	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSMUSG00000135649	ENSMUST00000331485	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135650	ENSMUST00000331486	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135651	ENSMUST00000331497,ENSMUST00000331498,ENSMUST00000331499,ENSMUST00000331500,ENSMUST00000331501	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135652	ENSMUST00000331504,ENSMUST00000331505,ENSMUST00000331506	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135653	ENSMUST00000331507	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135654	ENSMUST00000331508,ENSMUST00000331509,ENSMUST00000331510,ENSMUST00000331511	0.00	3.00	5.56	0.00	0.00	0.00	125.04	0.00	0.00	0.00	0.00	26.00
ENSMUSG00000135655	ENSMUST00000331513,ENSMUST00000331514,ENSMUST00000331515	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135656	ENSMUST00000331524	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135657	ENSMUST00000331525	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135658	ENSMUST00000331528,ENSMUST00000331529	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135659	ENSMUST00000331531,ENSMUST00000331532,ENSMUST00000331533,ENSMUST00000331535,ENSMUST00000331536,ENSMUST00000331537,ENSMUST00000331538,ENSMUST00000331539,ENSMUST00000331540,ENSMUST00000331541,ENSMUST00000331542	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135660	ENSMUST00000331551	0.00	0.00	0.00	3.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135661	ENSMUST00000331552	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135662	ENSMUST00000331553,ENSMUST00000331554	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135663	ENSMUST00000331555	0.00	0.00	1.00	0.00	6.00	0.00	3.89	0.00	0.00	0.00	1.00	0.00
ENSMUSG00000135664	ENSMUST00000331556	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135665	ENSMUST00000331557	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135666	ENSMUST00000331558	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135667	ENSMUST00000331559,ENSMUST00000331560,ENSMUST00000331561,ENSMUST00000331562	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135668	ENSMUST00000331566	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135669	ENSMUST00000331573	0.00	0.00	2.61	0.00	0.00	0.00	2.37	0.00	1.17	0.00	1.17	1.12
ENSMUSG00000135670	ENSMUST00000331574	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135671	ENSMUST00000331575	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135672	ENSMUST00000331576,ENSMUST00000331577,ENSMUST00000331578	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135673	ENSMUST00000331584	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135674	ENSMUST00000331585,ENSMUST00000331586,ENSMUST00000331587,ENSMUST00000331588,ENSMUST00000331589	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135675	ENSMUST00000331590,ENSMUST00000331591,ENSMUST00000331592,ENSMUST00000331593	8.90	5.43	17.93	7.08	0.00	0.00	0.00	0.00	0.00	47.00	47.00	0.00
ENSMUSG00000135676	ENSMUST00000331594	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135677	ENSMUST00000331595,ENSMUST00000331596	2.36	0.00	0.00	0.00	1.79	0.00	2.04	0.00	0.00	0.00	0.00	41.11
ENSMUSG00000135678	ENSMUST00000331597	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135680	ENSMUST00000331677	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135681	ENSMUST00000331678	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135682	ENSMUST00000331679,ENSMUST00000331680	2.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	0.00	0.00	23.00	18.00
ENSMUSG00000135683	ENSMUST00000331681,ENSMUST00000331682,ENSMUST00000331683,ENSMUST00000331684,ENSMUST00000331685,ENSMUST00000331686,ENSMUST00000331687	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135684	ENSMUST00000331696,ENSMUST00000331697,ENSMUST00000331698,ENSMUST00000331699,ENSMUST00000331700,ENSMUST00000331701,ENSMUST00000331702,ENSMUST00000331703	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135685	ENSMUST00000331704	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
ENSMUSG00000135686	ENSMUST00000331705	36.00	22.00	26.00	18.00	15.00	0.00	0.00	17.00	27.00	0.00	0.00	19.00
ENSMUSG00000135687	ENSMUST00000331711,ENSMUST00000331712	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135688	ENSMUST00000331731	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135689	ENSMUST00000331732	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135690	ENSMUST00000331797,ENSMUST00000331798	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135691	ENSMUST00000331799	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135692	ENSMUST00000331812	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135693	ENSMUST00000331813	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135694	ENSMUST00000331819	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135695	ENSMUST00000331820,ENSMUST00000331821,ENSMUST00000331822	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135696	ENSMUST00000331825,ENSMUST00000331826,ENSMUST00000331827,ENSMUST00000331828,ENSMUST00000331829,ENSMUST00000331830	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135697	ENSMUST00000331885	0.00	0.00	0.00	0.00	3.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSMUSG00000135698	ENSMUST00000331886	29.00	40.00	23.00	34.74	15.00	14.00	1.00	0.00	0.00	0.00	0.00	2.00
ENSMUSG00000135699	ENSMUST00000331887,ENSMUST00000331888	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000135700	ENSMUST00000331889	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
